,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,population
604,Bangladesh,BGD,2021-03-09,4013963.0,4013963.0,0.0,96065.0,2.44,2.44,0.0,589.1889720727617,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
605,Bangladesh,BGD,2021-03-10,0.0,0.0,0.0,93530.0,0.0,0.0,0.0,573.6412278974173,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
606,Bangladesh,BGD,2021-03-11,4218127.0,4218127.0,0.0,90994.0,2.56,2.56,0.0,558.0873504896567,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
607,Bangladesh,BGD,2021-03-12,0.0,0.0,0.0,94755.0,0.0,0.0,0.0,581.1544376073963,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
608,Bangladesh,BGD,2021-03-13,0.0,0.0,0.0,98516.0,0.0,0.0,0.0,604.221524725136,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
609,Bangladesh,BGD,2021-03-14,4398094.0,4398094.0,0.0,102277.0,2.67,2.67,0.0,627.2886118428755,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
610,Bangladesh,BGD,2021-03-15,0.0,0.0,0.0,91598.0,0.0,0.0,0.0,561.7918228691076,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
611,Bangladesh,BGD,2021-03-16,4580391.0,4580391.0,0.0,80918.0,2.78,2.78,0.0,496.28890066292325,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
612,Bangladesh,BGD,2021-03-17,0.0,0.0,0.0,74009.0,0.0,0.0,0.0,453.9143978986417,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
613,Bangladesh,BGD,2021-03-18,4687824.0,4687824.0,0.0,67100.0,2.85,2.85,0.0,411.5398951343601,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
614,Bangladesh,BGD,2021-03-19,0.0,0.0,0.0,63738.0,0.0,0.0,0.0,390.91996775072795,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
615,Bangladesh,BGD,2021-03-20,4760747.0,4760747.0,0.0,60377.0,2.89,2.89,0.0,370.3061735995121,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
616,Bangladesh,BGD,2021-03-21,0.0,0.0,0.0,62604.0,0.0,0.0,0.0,383.9648821906331,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
617,Bangladesh,BGD,2021-03-22,4911902.0,4911902.0,0.0,60380.0,2.98,2.98,0.0,370.324573296761,Oxford/AstraZeneca,Directorate General of Health Services,https://dghs.gov.bd/images/docs/Press%20Release/Covid-19-Vaccination-Update-22-3-2021.pdf,163046161.0
618,Barbados,BRB,2021-02-15,4490.0,4490.0,0.0,0.0,1.56,1.56,0.0,0.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
619,Barbados,BRB,2021-02-16,6683.0,6683.0,0.0,2193.0,2.33,2.33,0.0,7640.449438202248,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
620,Barbados,BRB,2021-02-17,9115.0,9115.0,0.0,2312.0,3.17,3.17,0.0,8055.047469732603,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
621,Barbados,BRB,2021-02-18,11494.0,11494.0,0.0,2335.0,4.0,4.0,0.0,8135.1798623813265,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
622,Barbados,BRB,2021-02-19,14411.0,14411.0,0.0,2480.0,5.01,5.01,0.0,8640.362337775456,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
623,Barbados,BRB,2021-02-20,15837.0,15837.0,0.0,2269.0,5.51,5.51,0.0,7905.234735650205,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
624,Barbados,BRB,2021-02-21,16544.0,16544.0,0.0,2009.0,5.76,5.76,0.0,6999.390297012456,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
625,Barbados,BRB,2021-02-22,19089.0,19089.0,0.0,2086.0,6.64,6.64,0.0,7267.659611532097,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
626,Barbados,BRB,2021-02-23,22037.0,22037.0,0.0,2193.0,7.67,7.67,0.0,7640.449438202248,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
627,Barbados,BRB,2021-02-24,25578.0,25578.0,0.0,2352.0,8.9,8.9,0.0,8194.408152599948,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
628,Barbados,BRB,2021-02-25,29283.0,29283.0,0.0,2541.0,10.19,10.19,0.0,8852.887379148158,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
629,Barbados,BRB,2021-02-26,33633.0,33633.0,0.0,2746.0,11.7,11.7,0.0,9567.110878843307,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
630,Barbados,BRB,2021-02-27,36749.0,36749.0,0.0,2987.0,12.79,12.79,0.0,10406.758993119067,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
631,Barbados,BRB,2021-02-28,38615.0,38615.0,0.0,3153.0,13.44,13.44,0.0,10985.105827018553,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
632,Barbados,BRB,2021-03-01,41125.0,41125.0,0.0,3148.0,14.31,14.31,0.0,10967.685741660134,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
633,Barbados,BRB,2021-03-02,43235.0,43235.0,0.0,3028.0,15.05,15.05,0.0,10549.603693058098,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
634,Barbados,BRB,2021-03-03,44859.0,44859.0,0.0,2754.0,15.61,15.61,0.0,9594.983015416776,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
635,Barbados,BRB,2021-03-04,46442.0,46442.0,0.0,2451.0,16.16,16.16,0.0,8539.32584269663,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
636,Barbados,BRB,2021-03-05,48480.0,48480.0,0.0,2121.0,16.87,16.87,0.0,7389.600209041025,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
637,Barbados,BRB,2021-03-06,48886.0,48886.0,0.0,1734.0,17.01,17.01,0.0,6041.285602299452,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
638,Barbados,BRB,2021-03-07,49317.0,49317.0,0.0,1529.0,17.16,17.16,0.0,5327.062102604304,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
639,Barbados,BRB,2021-03-08,49393.0,49393.0,0.0,1181.0,17.19,17.19,0.0,4114.624161658392,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
640,Barbados,BRB,2021-03-09,49757.0,49757.0,0.0,932.0,17.31,17.31,0.0,3247.103910809163,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
641,Barbados,BRB,2021-03-10,50263.0,50263.0,0.0,772.0,17.49,17.49,0.0,2689.661179339779,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
642,Barbados,BRB,2021-03-11,50703.0,50703.0,0.0,609.0,17.64,17.64,0.0,2121.7663966553437,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
643,Barbados,BRB,2021-03-12,50980.0,50980.0,0.0,357.0,17.74,17.74,0.0,1243.7940945910636,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
644,Barbados,BRB,2021-03-13,51595.0,51595.0,0.0,387.0,17.95,17.95,0.0,1348.3146067415732,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
645,Barbados,BRB,2021-03-14,52290.0,52290.0,0.0,425.0,18.2,18.2,0.0,1480.707255465552,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
646,Barbados,BRB,2021-03-15,53129.0,53129.0,0.0,534.0,18.49,18.49,0.0,1860.46511627907,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
647,Barbados,BRB,2021-03-16,54631.0,54631.0,0.0,696.0,19.01,19.01,0.0,2424.8758818918213,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
648,Barbados,BRB,2021-03-17,56018.0,56018.0,0.0,822.0,19.49,19.49,0.0,2863.8620329239616,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
649,Barbados,BRB,2021-03-18,58214.0,58214.0,0.0,1073.0,20.26,20.26,0.0,3738.350317916558,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
650,Barbados,BRB,2021-03-19,60206.0,60206.0,0.0,1318.0,20.95,20.95,0.0,4591.934500479053,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
651,Barbados,BRB,2021-03-20,61108.0,61108.0,0.0,1359.0,21.26,21.26,0.0,4734.779200418083,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
652,Barbados,BRB,2021-03-21,61752.0,61752.0,0.0,1352.0,21.49,21.49,0.0,4710.391080916297,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4041361665895873/,287025.0
653,Belarus,BLR,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
654,Belarus,BLR,2020-12-29,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
655,Belarus,BLR,2020-12-30,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
656,Belarus,BLR,2020-12-31,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
657,Belarus,BLR,2021-01-01,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
658,Belarus,BLR,2021-01-02,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
659,Belarus,BLR,2021-01-03,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
660,Belarus,BLR,2021-01-04,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
661,Belarus,BLR,2021-01-05,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
662,Belarus,BLR,2021-01-06,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
663,Belarus,BLR,2021-01-07,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
664,Belarus,BLR,2021-01-08,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
665,Belarus,BLR,2021-01-09,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
666,Belarus,BLR,2021-01-10,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
667,Belarus,BLR,2021-01-11,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
668,Belarus,BLR,2021-01-12,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
669,Belarus,BLR,2021-01-13,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
670,Belarus,BLR,2021-01-14,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
671,Belarus,BLR,2021-01-15,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
672,Belarus,BLR,2021-01-16,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
673,Belarus,BLR,2021-01-17,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
674,Belarus,BLR,2021-01-18,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
675,Belarus,BLR,2021-01-19,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
676,Belarus,BLR,2021-01-20,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
677,Belarus,BLR,2021-01-21,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
678,Belarus,BLR,2021-01-22,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
679,Belarus,BLR,2021-01-23,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
680,Belarus,BLR,2021-01-24,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
681,Belarus,BLR,2021-01-25,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
682,Belarus,BLR,2021-01-26,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
683,Belarus,BLR,2021-01-27,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
684,Belarus,BLR,2021-01-28,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
685,Belarus,BLR,2021-01-29,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
686,Belarus,BLR,2021-01-30,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
687,Belarus,BLR,2021-01-31,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
688,Belarus,BLR,2021-02-01,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
689,Belarus,BLR,2021-02-02,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
690,Belarus,BLR,2021-02-03,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
691,Belarus,BLR,2021-02-04,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
692,Belarus,BLR,2021-02-05,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
693,Belarus,BLR,2021-02-06,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
694,Belarus,BLR,2021-02-07,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
695,Belarus,BLR,2021-02-08,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
696,Belarus,BLR,2021-02-09,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
697,Belarus,BLR,2021-02-10,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
698,Belarus,BLR,2021-02-11,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
699,Belarus,BLR,2021-02-12,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
700,Belarus,BLR,2021-02-13,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
701,Belarus,BLR,2021-02-14,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
702,Belarus,BLR,2021-02-15,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
703,Belarus,BLR,2021-02-16,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
704,Belarus,BLR,2021-02-17,0.0,0.0,0.0,403.0,0.0,0.0,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
705,Belarus,BLR,2021-02-18,20944.0,20944.0,0.0,403.0,0.22,0.22,0.0,42.569571143788394,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
706,Belarus,BLR,2021-02-19,0.0,0.0,0.0,404.0,0.0,0.0,0.0,42.67520283397149,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
707,Belarus,BLR,2021-02-20,0.0,0.0,0.0,405.0,0.0,0.0,0.0,42.780834524154585,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
708,Belarus,BLR,2021-02-21,0.0,0.0,0.0,407.0,0.0,0.0,0.0,42.99209790452078,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
709,Belarus,BLR,2021-02-22,0.0,0.0,0.0,408.0,0.0,0.0,0.0,43.09772959470388,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
710,Belarus,BLR,2021-02-23,0.0,0.0,0.0,409.0,0.0,0.0,0.0,43.20336128488698,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
711,Belarus,BLR,2021-02-24,0.0,0.0,0.0,410.0,0.0,0.0,0.0,43.308992975070076,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
712,Belarus,BLR,2021-02-25,0.0,0.0,0.0,412.0,0.0,0.0,0.0,43.520256355436274,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
713,Belarus,BLR,2021-02-26,0.0,0.0,0.0,412.0,0.0,0.0,0.0,43.520256355436274,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
714,Belarus,BLR,2021-02-27,0.0,0.0,0.0,412.0,0.0,0.0,0.0,43.520256355436274,Sputnik V,Ministry of Health,https://eng.belta.by/society/view/minister-belarus-will-step-up-covid-19-vaccination-on-15-march-138165-2021/,9466856.0
